date,给水泵A出口压力,给水泵B出口压力,给水泵出口母管压力,引风机入口烟气压力1,引风机入口烟气压力2,炉排中心风压力,炉排中心风风量,炉排低侧风压力,炉排低侧风风量,炉排高侧风压力,炉排高侧风风量,炉膛前墙二次风压力,炉膛压力1,炉膛压力2,炉膛后墙二次风压力,炉膛温度1,炉膛温度2,烟气冷却器出口烟气压力1,烟气冷却器出口烟气压力2,省煤器入口氧量1,省煤器入口氧量2,省煤器入口烟气压力,省煤器出口烟气压力,空气预热器出口风压力,送风机出口风量,一级减温器调节阀位置反馈,三级烟冷器出口压力,二级减温器调节阀位置反馈,五级烟冷器出口压力,减温器入口流量,四级烟冷器出口压力,汽包压力1,汽包压力2,汽包水位1,汽包水位2,省煤器低温段出口压力,省煤器高温段入口压力,省煤器高温段出口压力,空预器入口水量,给水流量1,给水流量2,给水流量3,OT
2022-01-05 10:10:50,7.87,7.84,7.83,-6.13,-12.5,1.47,-3541.55,0.91,2179.42,0.51,14166.2,-0.08,-188.64,-190.48,-0.08,589.68,662.7,-2.08,-2.12,20.0,10.85,-0.64,-1.01,6.56,471.92,98.87,-1.81,99.6,-1.04,8.6,-1.55,7.27,7.32,521.69,517.34,-0.88,-0.53,-0.7,21.4,8.73,8.62,8.33,21.13
2022-01-05 10:11:00,7.87,7.84,7.83,-6.0,-12.5,1.57,-3541.55,1.0,2819.4,0.59,14166.2,-0.08,-146.52,-100.73,-0.08,589.68,662.7,-2.03,-2.09,20.0,10.54,-0.54,-0.97,6.56,484.13,98.87,-1.76,99.6,-0.98,8.86,-1.5,7.27,7.32,521.69,512.41,-0.81,-0.46,-0.63,21.77,8.88,8.62,8.33,21.13
2022-01-05 10:11:10,7.87,7.84,7.83,-6.0,-12.5,1.56,-3541.55,1.0,4030.19,0.61,14166.2,-0.08,-106.23,-153.85,-0.08,589.68,662.7,-2.06,-2.11,20.0,10.79,-0.53,-0.92,6.5,499.69,98.87,-1.77,99.6,-1.0,8.81,-1.52,7.34,7.32,521.69,512.41,-0.84,-0.49,-0.66,22.05,9.15,8.91,8.61,21.13
2022-01-05 10:11:20,7.87,7.84,7.83,-6.0,-12.5,1.66,-3541.55,1.11,5526.37,0.72,14166.2,-0.08,-106.23,-78.75,-0.08,589.68,662.7,-2.03,-2.07,20.0,11.31,-0.52,-0.88,6.44,504.88,98.87,-1.75,99.6,-0.97,9.13,-1.49,7.34,7.32,521.69,512.41,-0.8,-0.43,-0.59,22.21,9.15,8.91,8.61,21.13
2022-01-05 10:11:30,7.87,7.97,7.97,-6.0,-12.5,1.62,-3541.55,1.06,7480.93,0.75,14166.2,-0.08,-106.23,-173.99,-0.08,589.68,682.14,-2.07,-2.12,20.0,11.71,-0.54,-0.86,6.29,519.23,98.87,-1.8,99.6,-1.01,8.44,-1.53,7.34,7.32,516.47,512.41,-0.85,-0.49,-0.66,21.79,9.15,8.91,8.61,21.13
2022-01-05 10:11:40,7.87,7.97,7.97,-6.0,-12.5,1.7,-3541.55,1.15,8376.05,0.9,14166.2,-0.08,-95.24,-78.75,-0.08,589.68,682.14,-2.02,-2.06,20.0,11.71,-0.39,-0.87,6.29,526.56,98.87,-1.74,99.6,-0.96,8.51,-1.48,7.34,7.32,516.47,512.41,-0.79,-0.43,-0.61,21.79,9.0,8.71,8.41,21.13
2022-01-05 10:11:50,7.87,7.97,7.97,-6.0,-12.5,1.66,-3541.55,1.11,8449.56,0.83,14166.2,-0.08,-95.24,-184.98,-0.08,589.68,682.14,-2.1,-2.15,20.0,12.03,-0.41,-0.86,6.29,526.56,98.87,-1.81,99.6,-1.04,8.38,-1.55,7.34,7.39,516.47,512.41,-0.89,-0.53,-0.68,21.79,9.0,8.71,8.41,21.41
2022-01-05 10:12:00,7.87,7.97,7.97,-6.0,-12.5,1.69,-3541.55,1.14,8337.13,0.83,14166.2,-0.08,-95.24,-102.56,-0.08,589.68,682.14,-2.03,-2.07,20.0,12.38,-0.46,-0.84,6.29,526.56,62.3,-1.75,99.6,-0.98,8.68,-1.5,7.34,7.39,516.47,512.41,-0.81,-0.45,-0.61,22.11,9.04,8.71,8.55,21.41
2022-01-05 10:12:10,7.87,7.97,7.97,-6.0,-12.5,1.67,-3541.55,1.11,8484.15,0.78,14166.2,-0.08,-144.69,-146.52,-0.08,589.68,682.14,-2.07,-2.13,20.0,12.58,-0.48,-0.84,6.29,526.56,21.31,-1.79,99.6,-1.03,8.27,-1.55,7.34,7.39,516.47,512.41,-0.87,-0.51,-0.68,22.11,9.04,8.94,8.55,21.41
2022-01-05 10:12:20,8.01,7.97,7.97,-6.0,-12.5,1.79,-3541.55,1.23,8319.83,0.97,14166.2,-0.08,-14.65,16.48,-0.01,589.68,682.14,-1.97,-2.02,20.0,13.0,-0.46,-0.8,6.29,526.56,0.21,-1.71,99.6,-0.92,3.08,-1.45,7.34,7.39,516.47,512.41,-0.76,-0.39,-0.56,24.34,8.93,8.71,8.41,21.41
2022-01-05 10:12:30,8.01,7.97,7.97,-6.0,-12.5,1.77,-3541.55,1.19,8319.83,0.91,14166.2,-0.08,3.66,-38.46,-0.07,589.68,682.14,-1.99,-2.04,20.0,13.3,-0.45,-0.78,6.29,521.37,0.21,-1.71,99.6,-0.92,3.08,-1.45,7.34,7.39,510.09,512.41,-0.76,-0.39,-0.56,24.71,8.93,8.71,8.41,21.41
2022-01-05 10:12:40,8.01,7.97,7.97,-6.0,-12.5,1.67,-3541.55,1.11,8449.56,0.84,14166.2,-0.08,-111.72,-131.87,-0.07,589.68,682.14,-2.05,-2.1,20.0,13.47,-0.45,-0.8,6.29,521.37,0.21,-1.77,99.6,-1.0,2.73,-1.51,7.41,7.39,510.09,502.84,-0.83,-0.47,-0.64,24.71,8.93,8.71,8.41,21.41
2022-01-05 10:12:50,8.01,7.97,7.97,-6.0,-12.5,1.67,-3541.55,1.12,8436.59,0.8,14166.2,-0.08,-108.06,-126.37,-0.07,589.68,682.14,-2.05,-2.11,20.0,13.3,-0.45,-0.8,6.29,530.22,0.21,-1.78,99.6,-1.02,3.11,-1.53,7.41,7.39,510.09,502.84,-0.85,-0.49,-0.64,24.71,8.93,8.71,8.41,21.41
2022-01-05 10:13:00,8.01,7.97,7.97,-6.0,-12.5,1.7,-3541.55,1.16,8436.59,0.88,14166.2,-0.08,-109.89,-97.07,-0.07,589.68,682.14,-2.03,-2.08,20.0,13.17,-0.4,-0.83,6.29,524.73,0.21,-1.75,33.42,-0.97,0.73,-1.49,7.41,7.39,510.09,502.84,-0.8,-0.45,-0.62,25.89,8.93,8.59,8.41,21.41
2022-01-05 10:13:10,8.01,7.97,7.97,-6.0,-12.5,1.61,-3541.55,1.06,8536.04,0.78,14166.2,-0.08,-188.64,-183.15,-0.07,589.68,671.03,-2.11,-2.16,20.0,13.06,-0.42,-0.83,6.29,531.14,0.21,-1.81,31.99,-1.06,0.4,-1.58,7.41,7.39,510.09,502.55,-0.9,-0.54,-0.71,26.6,8.93,8.59,8.41,21.41
2022-01-05 10:13:20,8.01,7.97,7.97,-6.0,-12.5,1.64,-3541.55,1.08,8445.23,0.79,14166.2,-0.08,-148.35,-155.68,-0.07,589.68,671.03,-2.08,-2.13,20.0,13.17,-0.51,-0.83,6.29,531.14,0.21,-1.81,31.99,-1.04,0.21,-1.54,7.41,7.39,510.09,502.55,-0.86,-0.5,-0.67,26.83,8.93,8.75,8.41,21.41
2022-01-05 10:13:30,8.01,7.97,7.97,-6.0,-12.5,1.62,-3541.55,1.05,8445.23,0.78,14166.2,-0.08,-117.22,-177.66,-0.07,589.68,671.03,-2.1,-2.13,20.0,13.3,-0.51,-0.83,6.29,531.44,0.21,-1.82,33.0,-1.05,0.45,-1.57,7.35,7.39,510.09,502.55,-0.87,-0.52,-0.69,26.6,8.93,8.62,8.28,21.08
2022-01-05 10:13:40,8.01,7.97,7.97,-6.0,-12.5,1.57,-3541.55,1.03,8557.67,0.77,14166.2,-0.08,-212.45,-260.07,-0.07,589.68,671.03,-2.12,-2.16,20.0,13.54,-0.49,-0.86,6.23,531.44,0.21,-1.84,35.23,-1.08,0.4,-1.59,7.35,7.39,504.87,507.48,-0.91,-0.56,-0.72,26.6,8.93,8.62,8.41,21.08
2022-01-05 10:13:50,8.01,7.97,7.97,-6.0,-12.5,1.47,-3541.55,0.96,5422.59,0.57,14166.2,-0.08,-212.45,-217.95,-0.07,589.68,658.73,-2.12,-2.16,20.0,13.79,-0.44,-0.88,6.29,510.99,0.21,-1.84,37.27,-1.08,0.44,-1.59,7.35,7.31,504.87,502.55,-0.91,-0.56,-0.72,26.97,9.08,8.84,8.55,21.08
2022-01-05 10:14:00,8.01,7.97,7.97,-6.06,-12.5,0.64,-3541.55,0.53,1292.95,0.25,14166.2,-0.08,-369.96,-390.11,-0.07,589.68,651.19,-2.26,-2.31,20.0,14.16,-0.6,-0.93,6.77,432.54,0.21,-1.99,37.94,-1.24,0.18,-1.74,7.26,7.31,504.87,508.06,-1.08,-0.75,-0.91,26.78,9.08,8.84,8.55,21.08
2022-01-05 10:14:10,8.01,7.97,7.97,-6.06,-12.5,-0.05,-3541.55,0.39,1375.11,0.07,14166.2,-0.08,-130.04,-256.41,-0.07,582.54,651.19,-2.14,-2.19,20.0,15.03,-0.43,-0.88,7.33,333.33,0.21,-1.85,37.94,-1.09,0.43,-1.6,7.26,7.24,505.74,501.97,-0.92,-0.54,-0.71,26.26,8.95,8.84,8.42,21.08
2022-01-05 10:14:20,8.01,7.97,7.97,-6.06,-12.5,-0.05,-3541.55,0.39,1375.11,0.04,14166.2,-0.08,-252.75,-230.77,-0.07,582.54,651.19,-2.16,-2.21,20.0,15.93,-0.61,-0.9,7.44,310.13,0.21,-1.88,36.54,-1.1,0.57,-1.62,7.26,7.24,499.36,495.59,-0.94,-0.59,-0.73,25.51,8.61,8.37,8.06,20.76
2022-01-05 10:14:30,8.01,7.97,7.97,-6.06,-12.5,0.27,-3541.55,0.47,1301.6,0.13,14166.2,-0.08,-340.66,-382.78,-0.07,582.54,657.94,-2.21,-2.27,20.0,16.17,-0.61,-0.93,7.0,386.14,0.21,-1.94,10.87,-1.19,0.11,-1.69,7.26,7.24,499.36,501.68,-1.03,-0.7,-0.87,24.35,8.01,7.87,7.39,20.76
2022-01-05 10:14:40,8.01,7.97,7.97,-6.06,-12.5,1.26,-3541.55,0.77,1228.08,0.48,14166.2,-0.08,-227.11,-206.96,-0.07,582.54,657.94,-2.12,-2.18,20.0,15.73,-0.61,-0.95,6.66,454.82,0.21,-1.86,12.94,-1.08,-0.17,-1.6,7.26,7.24,499.36,495.01,-0.93,-0.57,-0.74,24.74,8.01,7.63,7.39,20.76
2022-01-05 10:14:50,8.01,7.97,7.97,-5.98,-12.5,1.37,-3541.55,0.83,1344.84,0.48,14166.2,-0.08,-227.11,-249.08,-0.07,582.54,668.25,-2.14,-2.18,20.0,14.9,-0.61,-0.95,6.59,460.93,0.21,-1.86,10.35,-1.1,-0.17,-1.6,7.26,7.24,499.36,495.3,-0.93,-0.58,-0.75,24.57,8.01,7.63,7.39,20.76
2022-01-05 10:15:00,8.01,7.97,7.97,-5.98,-12.5,1.48,-3541.55,0.91,2036.72,0.53,14166.2,-0.08,-172.16,-164.84,-0.07,582.54,668.25,-2.08,-2.13,20.0,13.92,-0.52,-0.93,6.59,474.36,0.21,-1.81,9.04,-1.04,-0.17,-1.55,7.26,7.24,499.36,495.3,-0.87,-0.52,-0.69,24.22,7.75,7.5,7.2,20.76
2022-01-05 10:15:10,8.01,7.97,7.97,-5.98,-12.5,1.52,-3541.55,1.0,2957.78,0.6,14166.2,-0.08,-203.3,-117.22,-0.07,582.54,675.79,-2.05,-2.1,20.0,13.3,-0.5,-0.92,6.51,479.85,0.21,-1.78,9.04,-1.0,-0.02,-1.52,7.26,7.24,499.36,495.3,-0.84,-0.5,-0.67,23.51,7.52,7.25,6.96,20.76
2022-01-05 10:15:20,7.87,7.97,7.97,-5.98,-12.5,1.53,-3541.55,0.99,3999.92,0.56,14166.2,-0.08,-126.37,-144.69,-0.07,582.54,675.79,-2.03,-2.09,20.0,12.88,-0.54,-0.9,6.44,486.57,0.21,-1.77,9.92,-0.99,-0.21,-1.51,7.26,7.24,499.36,495.3,-0.83,-0.48,-0.65,23.3,7.32,7.1,6.81,20.76
2022-01-05 10:15:30,7.87,7.97,7.97,-5.98,-12.5,1.53,-3541.55,0.99,5586.91,0.64,14166.2,-0.08,-126.37,-157.51,-0.07,582.54,675.79,-2.04,-2.09,20.0,12.71,-0.47,-0.86,6.39,507.94,0.21,-1.77,10.65,-1.01,-0.21,-1.53,7.26,7.24,499.36,495.3,-0.84,-0.49,-0.67,22.95,7.32,7.1,6.81,20.76
2022-01-05 10:15:40,7.87,7.97,7.97,-5.98,-12.5,1.53,-3541.55,0.99,7467.96,0.69,14166.2,-0.08,-126.37,-192.31,-0.07,582.54,675.79,-2.09,-2.13,20.0,12.82,-0.55,-0.86,6.33,521.98,0.21,-1.8,11.23,-1.06,-0.21,-1.57,7.26,7.24,499.36,495.3,-0.89,-0.54,-0.71,22.43,7.18,6.9,6.61,20.76
2022-01-05 10:15:50,7.87,7.97,7.97,-6.05,-12.5,1.61,-3541.55,1.1,8466.86,0.82,14166.2,-0.08,-173.99,-161.17,-0.07,582.54,675.79,-2.06,-2.11,20.0,12.94,-0.54,-0.86,6.27,527.47,0.21,-1.78,11.23,-1.02,-0.21,-1.52,7.26,7.24,499.36,501.68,-0.86,-0.51,-0.67,22.59,7.18,6.9,6.61,20.76
2022-01-05 10:16:00,7.87,7.97,7.97,-6.05,-12.5,1.62,-3541.55,1.12,8466.86,0.87,14166.2,-0.08,-141.03,-133.7,-0.07,582.54,675.79,-2.04,-2.09,20.0,13.3,-0.42,-0.86,6.27,527.47,0.21,-1.77,11.23,-1.0,-0.16,-1.51,7.26,7.24,506.32,501.68,-0.84,-0.5,-0.67,23.72,7.49,7.23,6.93,20.76
2022-01-05 10:16:10,7.87,7.97,7.97,-6.05,-12.5,1.68,-3541.55,1.17,8363.07,0.91,14166.2,-0.08,-120.88,-60.44,-0.07,582.54,663.1,-1.99,-2.04,20.0,13.6,-0.45,-0.86,6.27,527.47,0.21,-1.72,11.81,-0.95,-0.32,-1.46,7.26,7.24,506.32,501.68,-0.78,-0.43,-0.6,24.2,7.66,7.44,7.12,20.76
2022-01-05 10:16:20,7.87,7.84,7.84,-6.05,-12.5,1.66,-3541.55,1.16,8363.07,0.86,14166.2,-0.08,-58.61,-97.07,-0.07,582.54,655.56,-2.0,-2.06,20.0,14.33,-0.5,-0.83,6.27,527.47,0.21,-1.73,11.81,-0.96,-0.32,-1.47,7.19,7.24,506.32,503.13,-0.79,-0.43,-0.6,24.4,7.66,7.44,7.12,20.76
2022-01-05 10:16:30,7.87,7.84,7.84,-6.05,-12.5,1.62,-3541.55,1.11,8445.23,0.81,14166.2,-0.08,-119.05,-172.16,-0.07,582.54,655.56,-2.07,-2.11,20.0,14.95,-0.39,-0.83,6.27,528.08,0.21,-1.8,11.81,-1.03,-0.24,-1.54,7.19,7.24,506.32,503.13,-0.86,-0.52,-0.68,24.4,7.66,7.59,7.28,20.76
2022-01-05 10:16:40,7.87,7.84,7.84,-6.05,-12.5,1.59,-3541.55,1.11,8445.23,0.81,14166.2,-0.08,-119.05,-166.67,-0.07,582.54,655.56,-2.07,-2.12,20.0,15.52,-0.36,-0.83,6.27,528.08,0.21,-1.78,11.81,-1.03,-0.08,-1.54,7.19,7.16,506.32,503.13,-0.86,-0.49,-0.66,24.65,7.88,7.59,7.28,20.76
2022-01-05 10:16:50,7.87,7.84,7.84,-6.05,-12.5,1.6,-3541.55,1.12,8419.29,0.81,14166.2,-0.08,-117.22,-159.34,-0.07,582.54,655.56,-2.05,-2.08,20.0,15.81,-0.5,-0.83,6.27,528.08,0.21,-1.78,11.81,-1.0,-0.08,-1.51,7.19,7.16,506.32,508.93,-0.85,-0.49,-0.63,25.1,7.88,7.76,7.44,20.76
2022-01-05 10:17:00,7.87,7.84,7.84,-6.1,-12.5,1.59,-3541.55,1.09,8445.23,0.81,14166.2,-0.08,-164.84,-131.87,-0.07,582.54,655.56,-2.05,-2.08,20.0,16.28,-0.51,-0.85,6.27,528.08,0.21,-1.78,11.81,-1.0,-0.06,-1.52,7.19,7.16,506.32,508.93,-0.83,-0.48,-0.64,25.29,8.07,7.9,7.57,20.49
2022-01-05 10:17:10,7.87,7.84,7.84,-6.1,-12.5,1.59,-3541.55,1.06,8523.07,0.77,14166.2,-0.08,-164.84,-166.67,-0.07,582.54,655.56,-2.07,-2.11,20.0,16.68,-0.43,-0.85,6.27,533.58,0.21,-1.79,10.96,-1.03,-0.14,-1.54,7.12,7.16,506.32,508.93,-0.86,-0.51,-0.68,25.1,8.07,7.9,7.57,20.49
2022-01-05 10:17:20,7.87,7.84,7.84,-6.1,-12.5,1.61,-3541.55,1.12,8445.23,0.85,14166.2,-0.08,-62.27,-106.23,-0.07,582.54,643.25,-2.01,-2.06,20.0,17.07,-0.42,-0.83,6.27,528.39,0.21,-1.74,10.96,-0.97,-0.29,-1.49,7.12,7.16,506.32,508.93,-0.8,-0.43,-0.59,25.1,8.07,7.9,7.57,20.49
2022-01-05 10:17:30,7.87,7.84,7.84,-6.1,-12.5,1.65,-3541.55,1.15,8363.07,0.88,14166.2,-0.08,-69.6,-102.56,-0.07,582.54,643.25,-2.03,-2.09,20.0,17.38,-0.47,-0.83,6.27,528.39,0.21,-1.74,10.96,-0.97,-0.13,-1.5,7.12,7.09,506.32,510.38,-0.79,-0.44,-0.62,25.39,8.07,7.9,7.57,20.49
2022-01-05 10:17:40,7.72,7.84,7.84,-6.1,-12.5,1.58,-3541.55,1.07,8557.67,0.77,14166.2,-0.08,-155.68,-186.81,-0.07,582.54,643.25,-2.03,-2.1,20.0,17.78,-0.52,-0.83,6.27,528.39,0.21,-1.77,10.23,-1.04,-0.13,-1.53,7.12,7.09,506.32,504.0,-0.87,-0.53,-0.69,24.8,7.94,7.76,7.43,20.49
2022-01-05 10:17:50,7.72,7.84,7.84,-6.1,-12.5,1.7,-3541.55,1.19,8367.4,0.92,14166.2,-0.08,-73.26,-9.16,-0.07,582.54,643.25,-1.93,-1.97,20.0,17.88,-0.4,-0.83,6.27,522.89,0.21,-1.66,10.23,-0.89,-0.17,-1.4,7.12,7.09,506.32,512.12,-0.72,-0.38,-0.54,24.98,7.94,7.76,7.43,20.17
2022-01-05 10:18:00,7.72,7.7,7.69,-6.1,-12.5,1.58,-3541.55,1.03,5911.23,0.67,14166.2,-0.08,-144.69,-159.34,-0.07,582.54,643.25,-2.07,-2.12,20.0,17.88,-0.47,-0.81,6.36,519.84,0.21,-1.8,10.23,-1.03,-0.17,-1.54,7.05,7.09,506.32,512.12,-0.86,-0.51,-0.67,24.64,7.79,7.63,7.3,20.17
2022-01-05 10:18:10,7.72,7.7,7.69,-6.17,-12.5,0.63,-3541.55,0.54,1271.33,0.22,14166.2,-0.08,-388.28,-397.44,-0.07,582.54,643.25,-2.28,-2.32,20.0,18.02,-0.48,-0.88,6.77,434.07,0.21,-2.03,10.23,-1.27,-0.15,-1.77,7.05,7.09,506.32,512.12,-1.11,-0.78,-0.94,24.64,7.79,7.63,7.3,20.17
2022-01-05 10:18:20,7.72,7.7,7.69,-6.12,-12.5,-0.06,-3541.55,0.45,1344.84,0.14,14166.2,-0.08,-76.92,-188.64,-0.07,582.54,643.25,-2.11,-2.16,20.0,18.19,-0.57,-0.87,7.37,333.94,0.21,-1.82,10.23,-1.05,-0.15,-1.58,7.05,7.09,506.32,504.0,-0.88,-0.51,-0.67,24.64,7.79,7.63,7.3,20.17
2022-01-05 10:18:30,7.72,7.7,7.69,-6.12,-12.5,0.01,-3541.55,0.46,1448.62,0.17,14166.2,-0.08,-201.47,-108.06,-0.07,575.4,653.57,-2.09,-2.13,20.0,18.44,-0.55,-0.89,7.47,310.44,0.21,-1.81,10.23,-1.01,-0.32,-1.54,7.05,7.09,497.91,497.04,-0.84,-0.49,-0.66,23.38,7.39,7.14,6.85,20.17
2022-01-05 10:18:40,7.72,7.7,7.69,-6.12,-12.5,0.35,-3541.55,0.52,1310.24,0.23,14166.2,-0.08,-294.87,-324.18,-0.07,575.4,660.71,-2.18,-2.22,20.0,18.27,-0.46,-0.91,7.01,386.14,0.21,-1.91,9.65,-1.14,-0.18,-1.65,7.05,7.09,505.16,501.97,-0.98,-0.64,-0.81,23.13,7.39,7.14,6.85,20.17
2022-01-05 10:18:50,7.72,7.7,7.69,-6.06,-12.5,1.29,-3541.55,0.86,1197.81,0.53,14166.2,-0.08,-135.53,-117.22,-0.07,575.4,653.97,-2.05,-2.09,20.0,17.31,-0.48,-0.91,6.72,446.89,0.21,-1.78,9.65,-1.01,-0.18,-1.52,7.05,7.09,511.54,515.02,-0.83,-0.48,-0.65,23.53,7.39,7.14,6.85,20.17
2022-01-05 10:19:00,7.72,7.7,7.69,-6.0,-12.5,1.43,-3541.55,0.86,1318.89,0.46,14166.2,-0.08,-195.97,-201.47,-0.07,575.4,653.97,-2.11,-2.16,20.0,16.01,-0.48,-0.91,6.62,470.09,0.21,-1.83,9.65,-1.08,-0.05,-1.58,7.05,7.09,506.61,507.77,-0.91,-0.55,-0.72,23.53,7.39,7.14,6.85,20.17
2022-01-05 10:19:10,7.72,7.7,7.69,-6.0,-12.5,1.47,-3541.55,0.95,1868.07,0.54,14166.2,-0.08,-159.34,-128.21,-0.07,575.4,653.97,-2.05,-2.12,20.0,15.25,-0.45,-0.89,6.62,470.09,0.21,-1.78,9.65,-1.03,-0.23,-1.54,7.05,7.09,506.61,507.77,-0.87,-0.49,-0.66,23.53,7.39,7.14,6.85,20.17
2022-01-05 10:19:20,7.72,7.7,7.69,-5.94,-12.5,1.5,-3541.55,0.93,2897.24,0.54,14166.2,-0.08,-195.97,-188.64,-0.07,575.4,653.97,-2.08,-2.13,20.0,14.37,-0.53,-0.89,6.49,484.74,0.21,-1.81,9.65,-1.05,-0.23,-1.55,7.05,7.09,506.61,498.2,-0.89,-0.53,-0.7,22.93,7.23,6.98,6.7,20.17
2022-01-05 10:19:30,7.72,7.7,7.69,-5.94,-12.5,1.59,-3541.55,1.05,3926.41,0.66,14166.2,-0.08,-60.44,-86.08,-0.08,575.4,653.97,-2.03,-2.08,20.0,14.1,-0.45,-0.87,6.49,489.93,0.21,-1.75,9.65,-0.98,-0.08,-1.5,7.05,7.09,506.61,498.2,-0.82,-0.45,-0.62,22.45,7.06,6.85,6.54,20.17
2022-01-05 10:19:40,7.72,7.7,7.69,-5.94,-12.5,1.65,-3541.55,1.1,5465.84,0.75,14166.2,-0.08,-108.06,-86.08,-0.08,575.4,663.1,-2.05,-2.09,20.0,13.92,-0.47,-0.85,6.38,506.41,0.21,-1.78,10.2,-0.97,-0.23,-1.5,7.05,7.09,506.61,503.13,-0.8,-0.44,-0.61,22.67,7.06,6.85,6.54,20.17
2022-01-05 10:19:50,7.72,7.7,7.69,-5.94,-12.5,1.64,-3541.55,1.09,7346.88,0.75,14166.2,-0.08,-91.58,-142.86,-0.08,575.4,670.24,-2.1,-2.13,20.0,13.68,-0.39,-0.82,6.3,520.76,0.21,-1.8,11.36,-1.02,-0.32,-1.54,7.05,7.09,506.61,497.91,-0.85,-0.5,-0.67,22.68,7.06,6.85,6.54,20.17
2022-01-05 10:20:00,7.72,7.7,7.69,-6.0,-12.5,1.75,-3541.55,1.19,8272.27,0.92,14166.2,-0.08,-32.97,-54.95,-0.08,575.4,670.24,-2.02,-2.04,20.0,13.3,-0.51,-0.84,6.3,520.76,0.21,-1.75,11.97,-0.93,-0.32,-1.49,7.05,7.09,506.61,498.49,-0.76,-0.4,-0.58,22.33,7.06,6.85,6.54,20.17
2022-01-05 10:20:10,7.72,7.7,7.69,-6.0,-12.5,1.77,-3541.55,1.22,8367.4,0.92,14166.2,-0.08,-32.97,-27.47,-0.08,575.4,670.24,-1.99,-2.03,20.0,12.82,-0.5,-0.8,6.3,520.76,0.21,-1.72,12.52,-0.92,-0.08,-1.45,7.13,7.09,506.61,498.49,-0.75,-0.41,-0.58,22.11,6.88,6.64,6.35,20.17
2022-01-05 10:20:20,7.72,7.7,7.69,-6.0,-12.5,1.77,-3541.55,1.22,8358.75,0.89,14166.2,-0.08,-27.47,-31.14,-0.07,584.92,670.24,-2.0,-2.05,20.0,12.54,-0.41,-0.8,6.3,520.76,0.21,-1.73,13.71,-0.95,-0.08,-1.47,7.13,7.15,506.61,498.49,-0.79,-0.43,-0.6,21.67,6.88,6.64,6.35,20.54
2022-01-05 10:20:30,7.72,7.7,7.69,-6.0,-12.5,1.71,-3541.55,1.16,8358.75,0.9,14166.2,-0.08,-84.25,-87.91,-0.07,584.92,670.24,-2.02,-2.07,20.0,12.54,-0.37,-0.8,6.3,527.17,0.21,-1.75,14.29,-0.97,-0.08,-1.49,7.13,7.15,506.61,498.49,-0.8,-0.44,-0.61,21.96,6.88,6.64,6.35,20.54
2022-01-05 10:20:40,7.72,7.7,7.69,-6.0,-12.5,1.71,-3541.55,1.14,8311.18,0.89,14166.2,-0.08,-65.93,-95.24,-0.07,592.46,678.17,-2.03,-2.08,20.0,12.37,-0.36,-0.77,6.3,525.64,0.21,-1.75,14.93,-0.97,-0.08,-1.48,7.13,7.15,506.61,498.49,-0.81,-0.44,-0.61,21.66,6.88,6.64,6.35,20.54
2022-01-05 10:20:50,7.72,7.7,7.69,-6.0,-12.5,1.75,-3541.55,1.2,8337.13,0.94,14166.2,-0.08,-27.47,-9.16,-0.04,592.46,678.17,-1.99,-2.03,20.0,12.09,-0.4,-0.77,6.3,525.64,0.21,-1.7,15.6,-0.92,-0.08,-1.45,7.22,7.15,506.61,498.49,-0.75,-0.39,-0.54,21.83,6.88,6.64,6.35,20.54
2022-01-05 10:21:00,7.72,7.83,7.82,-6.0,-12.5,1.71,-3541.55,1.2,8337.13,0.88,14166.2,-0.08,-27.47,-87.91,-0.07,601.98,678.17,-2.02,-2.07,20.0,11.87,-0.44,-0.77,6.3,525.64,0.21,-1.74,16.91,-0.97,0.08,-1.48,7.22,7.23,506.61,498.49,-0.8,-0.42,-0.61,21.51,6.75,6.64,6.35,20.83
2022-01-05 10:21:10,7.72,7.83,7.82,-6.0,-12.5,1.66,-3541.55,1.15,8427.94,0.86,14166.2,-0.08,-27.47,-130.04,-0.07,601.98,678.17,-2.06,-2.1,20.0,11.71,-0.37,-0.77,6.3,525.64,0.21,-1.78,17.52,-1.0,0.08,-1.51,7.22,7.23,506.61,498.49,-0.83,-0.46,-0.63,21.79,6.91,6.67,6.36,20.83
2022-01-05 10:21:20,7.88,7.83,7.82,-6.06,-12.5,1.56,-3541.55,1.05,8514.42,0.78,14166.2,-0.08,-102.56,-190.48,-0.07,608.73,678.17,-2.11,-2.15,20.0,11.5,-0.41,-0.77,6.3,525.64,0.21,-1.82,18.1,-1.06,0.08,-1.57,7.29,7.23,506.61,498.49,-0.89,-0.54,-0.71,22.01,6.91,6.83,6.5,20.83
2022-01-05 10:21:30,7.88,7.83,7.82,-6.06,-12.5,1.6,-3541.55,1.1,8540.37,0.79,14166.2,-0.08,-144.69,-152.01,-0.07,608.73,678.17,-2.07,-2.12,20.0,11.5,-0.42,-0.79,6.3,525.64,0.21,-1.82,19.29,-1.04,0.08,-1.56,7.29,7.23,506.61,506.9,-0.88,-0.52,-0.69,22.53,7.17,6.83,6.5,20.83
